_id,name,country,aqi,pm25,pm10,no2,co,o3,so2,humidity,temperature,wind,update_time,lat,lon,saved_at,population,area
67f77979f877e8ddf7a4d07b,Risø,Denmark,30,N/A,6,2,1.4,29.8,N/A,65,5.5,1.8,2025-04-10 07:00:00,55.6931,12.099,14:55 10/04/2025,90000,66.2
67f77979f877e8ddf7a4d079,Bình Phước,Vietnam,14,14,8,0,0,13,1,N/A,N/A,N/A,2025-04-10 14:00:00,11.4833,106.9167,14:55 10/04/2025,250000,167.5
67f77979f877e8ddf7a4d07c,H.C. Ørsted Institutet,Denmark,24,N/A,N/A,8.7,1.7,24.1,N/A,58,5.2,0.2,2025-04-10 08:00:00,55.6969,12.5596,14:55 10/04/2025,650000,243.6
67f77979f877e8ddf7a4d07d,"Midtvej, Hobro",Denmark,9,9,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:53:39,56.6431,9.7939,14:55 10/04/2025,12000,795
67f77979f877e8ddf7a4d07e,"Udsigten, Morud",Denmark,8,8,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:51:36,55.2667,10.5167,14:55 10/04/2025,1500,324.3
67f77979f877e8ddf7a4d081,"Vardevej, Tarm",Denmark,6,6,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:52:41,55.9083,8.5194,14:55 10/04/2025,4000,1474
67f77979f877e8ddf7a4d07f,"Møllebjergvej, Rudkøbing",Denmark,15,15,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:52:28,54.9404,10.7096,14:55 10/04/2025,4500,290.5
67f77979f877e8ddf7a4d080,"Kjærslund, Aarhus",Denmark,6,6,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:52:01,56.1567,10.2108,14:55 10/04/2025,360000,468
67f77979f877e8ddf7a4d082,"Møllen, Skanderborg",Denmark,5,5,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:53:52,56.0349,9.9272,14:55 10/04/2025,20000,416.6
67f77979f877e8ddf7a4d076,Khánh Hòa,Vietnam,16,6,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:00:00,12.25,109.1833,14:55 10/04/2025,450000,251
67f77979f877e8ddf7a4d083,H.C.Andersens Boulevard,Denmark,38,38,36,22,2.4,13.1,0.8,58,5.2,0.2,2025-04-10 07:00:00,55.6759,12.5727,14:55 10/04/2025,650000,243.6
67f77979f877e8ddf7a4d084,"Østerbro, Aalborg",Denmark,10,N/A,N/A,7,N/A,10,N/A,N/A,N/A,N/A,2025-04-10 06:00:00,57.0488,9.9217,14:55 10/04/2025,220000,294.5
67f77979f877e8ddf7a4d085,"Rådhus, Odense",Denmark,7,N/A,N/A,7,N/A,7,N/A,N/A,N/A,N/A,2025-04-10 06:00:00,55.3962,10.3883,14:55 10/04/2025,205000,324.3
67f77979f877e8ddf7a4d073,Thái Bình,Vietnam,-,57,36,1,0,7,0,N/A,N/A,N/A,2025-04-09 15:00:00,20.4467,106.3366,14:55 10/04/2025,250000,78.7
67f7bd941235dc406c9963f2,Hà Nội,Vietnam,93,93,55,4,0,4,1,N/A,N/A,N/A,2025-04-10 19:00:00,21.0044,105.8432,19:46 10/04/2025,8500000,3358.6
67f7bd941235dc406c9963f4,Nha Trang,Vietnam,21,21,14,4,2,14,72,70,29,1.2,2025-04-10 17:00:00,12.2388,109.1967,19:46 10/04/2025,450000,251
67f77979f877e8ddf7a4d086,"Bøgehegnet, Greve Strand",Denmark,6,5,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 08:52:37,55.5833,12.3,14:55 10/04/2025,50000,64.7
67f7bd941235dc406c9963f1,Vũng Tàu,Vietnam,23,23,18,6,2,3,2,75.6,28.3,1,2025-04-10 19:00:00,10.346,107.0843,19:46 10/04/2025,570000,141.1
67f7bd941235dc406c9963f3,Trà Vinh,Vietnam,120,120,63,6,9,25,8,N/A,N/A,N/A,2025-04-10 19:00:00,9.9472,106.342,19:46 10/04/2025,160000,68.035
67f7bd941235dc406c9963f5,Quảng Bình,Vietnam,56,56,35,113,3,1,3,78.4,27.4,2,2025-04-10 19:00:00,17.4656,106.6222,19:46 10/04/2025,200000,155.54
67f7bd941235dc406c9963f6,Thanh Hoá,Vietnam,15,15,10,N/A,4,N/A,23,86.6,25.3,4,2025-04-10 19:00:00,19.807,105.776,19:46 10/04/2025,450000,149.5
67f77979f877e8ddf7a4d077,Bình Định,Vietnam,10,10,5,11,0,5,0,N/A,N/A,N/A,2025-04-10 14:00:00,13.7765,109.2237,14:55 10/04/2025,350000,284.3
67f7bd951235dc406c9963f7,Lạng Sơn,Vietnam,26,26,17,1,2,20,6,61.7,29,2,2025-04-10 19:00:00,21.8549,106.7615,19:46 10/04/2025,200000,79
67f7bd951235dc406c9963f8,Bình Dương,Vietnam,48,39,48,7,0,10,0,N/A,N/A,N/A,2025-04-10 19:00:00,11.3254,106.477,19:46 10/04/2025,2600000,118.9
67f7bd951235dc406c9963f9,Long An,Vietnam,41,41,27,4,0,13,0,N/A,N/A,N/A,2025-04-10 19:00:00,10.5333,106.4167,19:46 10/04/2025,250000,81.95
67f77979f877e8ddf7a4d078,Ninh Thuận,Vietnam,48,48,30,0,0,6,1,N/A,N/A,N/A,2025-04-10 14:00:00,11.5667,108.9833,14:55 10/04/2025,200000,79.2
67f7bd951235dc406c9963fb,Thừa Thiên Huế,Vietnam,59,59,38,6,14,5,25,83,27,1.2,2025-04-10 18:00:00,16.4667,107.5833,19:46 10/04/2025,400000,70.67
67f7bd951235dc406c9963fd,Tp Hồ Chí Minh,Vietnam,6,4,6,N/A,N/A,N/A,N/A,76.8,28.1,2.5,2025-04-10 18:00:00,10.7769,106.7009,19:46 10/04/2025,9300000,2061.4
67f7bd951235dc406c9963fc,Nghệ An,Vietnam,82,82,53,56,7,2,43,78.1,28.8,2,2025-04-10 19:00:00,18.6667,105.6667,19:46 10/04/2025,350000,104.97
67f7bd951235dc406c9963ff,Sơn La,Vietnam,17,17,11,N/A,N/A,N/A,N/A,89.9,19.6,1,2025-04-09 07:00:00,21.3167,103.9167,19:46 10/04/2025,150000,324.9
67f7bd951235dc406c9963fa,Cần Thơ,Vietnam,53,N/A,53,43,1,3,N/A,91,28.5,1,2025-04-10 18:00:00,10.0452,105.7469,19:46 10/04/2025,1250000,1408.9
67f7bd951235dc406c996401,Hưng Yên,Vietnam,72,72,49,2,0,9,1,N/A,N/A,N/A,2025-04-10 19:00:00,20.6464,106.0511,19:46 10/04/2025,250000,76.5
67f7bd951235dc406c9963fe,Ninh Bình,Vietnam,79,79,52,16,6,1,6,94,24,5.6,2025-04-10 19:00:00,20.25,105.9667,19:46 10/04/2025,200000,48.4
67f7bd951235dc406c996404,Việt Trì,Vietnam,95,95,56,20,12,27,12,94,24,5.6,2025-04-10 19:00:00,21.301,105.401,19:46 10/04/2025,300000,111.2
67f7bd951235dc406c996403,Thái Nguyên,Vietnam,56,44,56,1,4,N/A,2,94,24,5.9,2025-04-10 19:00:00,21.5928,105.8442,19:46 10/04/2025,350000,189.9
67f7bd951235dc406c996402,Quảng Ninh,Vietnam,-,117,60,4,N/A,10,1,78,26,4.1,2025-04-09 18:00:00,20.9511,107.0789,19:46 10/04/2025,650000,1119.1
67f7bd951235dc406c996400,Gia Lai,Vietnam,51,39,51,108,21,5,51,N/A,-20.2,47.5,2025-04-10 18:00:00,13.9833,108,19:46 10/04/2025,300000,260.7
67f7bd951235dc406c996408,Khánh Hòa,Vietnam,16,6,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 19:00:00,12.25,109.1833,19:46 10/04/2025,450000,251
67f7bd951235dc406c996409,Quảng Nam,Vietnam,72,72,53,0,0,15,1,N/A,N/A,N/A,2025-04-10 19:00:00,15.5678,108.4792,19:46 10/04/2025,300000,92.8
67f7bd951235dc406c99640b,Bình Phước,Vietnam,45,23,15,1,0,45,0,N/A,N/A,N/A,2025-04-10 19:00:00,11.4833,106.9167,19:46 10/04/2025,250000,167.5
67f7bd951235dc406c996407,Bình Định,Vietnam,17,17,8,9,0,4,0,N/A,N/A,N/A,2025-04-10 19:00:00,13.7765,109.2237,19:46 10/04/2025,350000,284.3
67f7bd951235dc406c99640a,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,19:46 10/04/2025,1200000,1285.4
67f7bd951235dc406c99640c,Lâm Đồng,Vietnam,73,73,53,6,0,5,0,N/A,N/A,N/A,2025-04-10 19:00:00,11.9404,108.4585,19:46 10/04/2025,300000,394.3
67f7bd951235dc406c99640d,Ninh Thuận,Vietnam,43,43,23,0,0,7,2,N/A,N/A,N/A,2025-04-10 19:00:00,11.5667,108.9833,19:46 10/04/2025,200000,79.2
67f7bd961235dc406c99640e,H.C.Andersens Boulevard,Denmark,37,35,37,3.7,1.5,32.6,0.1,46,13.3,0.2,2025-04-10 12:00:00,55.6759,12.5727,19:46 10/04/2025,650000,243.6
67f7bd961235dc406c99640f,"Midtvej, Hobro",Denmark,37,37,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:42:28,56.6431,9.7939,19:46 10/04/2025,12000,795
67f7bd961235dc406c996412,"Kjærslund, Aarhus",Denmark,15,15,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:41:51,56.1567,10.2108,19:46 10/04/2025,360000,468
67f7bd961235dc406c996411,"Vardevej, Tarm",Denmark,7,7,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:42:06,55.9083,8.5194,19:46 10/04/2025,4000,1474
67f7bd961235dc406c996413,"Møllebjergvej, Rudkøbing",Denmark,12,12,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:42:49,54.9404,10.7096,19:46 10/04/2025,4500,290.5
67f7bd961235dc406c996410,"Hedevej, Frederiks",Denmark,32,32,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:43:33,55.5667,11.4167,19:46 10/04/2025,45000,78.9
67f7bd951235dc406c996405,Bắc Giang,Vietnam,76,76,51,0,0,8,3,N/A,N/A,N/A,2025-04-10 19:00:00,21.2732,106.1947,19:46 10/04/2025,300000,67.8
67f7bd961235dc406c996414,"Møllen, Skanderborg",Denmark,12,12,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:41:41,56.0349,9.9272,19:46 10/04/2025,20000,416.6
67f7bd961235dc406c996418,"Rådhus, Odense",Denmark,17,N/A,N/A,1,N/A,17,N/A,N/A,N/A,N/A,2025-04-10 11:00:00,55.3962,10.3883,19:46 10/04/2025,205000,324.3
67f7bd961235dc406c996416,Risø,Denmark,36,N/A,10,1.1,1.3,36.2,N/A,35,13,5.9,2025-04-10 12:00:00,55.6931,12.099,19:46 10/04/2025,90000,66.2
67f7bd961235dc406c996417,"Udsigten, Morud",Denmark,13,13,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:42:55,55.2667,10.5167,19:46 10/04/2025,1500,324.3
67f7bd951235dc406c996406,Thái Bình,Vietnam,-,57,36,1,0,7,0,N/A,N/A,N/A,2025-04-09 15:00:00,20.4467,106.3366,19:46 10/04/2025,250000,78.7
67f7bd961235dc406c996415,H.C. Ørsted Institutet,Denmark,37,N/A,N/A,1,1.2,36.9,N/A,46,13.3,0.2,2025-04-10 13:00:00,55.6969,12.5596,19:46 10/04/2025,650000,243.6
67f7bd961235dc406c99641a,"Østerbro, Aalborg",Denmark,14,N/A,N/A,1,N/A,14,N/A,N/A,N/A,N/A,2025-04-10 11:00:00,57.0488,9.9217,19:46 10/04/2025,220000,294.5
67f7bd961235dc406c996419,"Bøgehegnet, Greve Strand",Denmark,4,4,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 13:42:31,55.5833,12.3,19:46 10/04/2025,50000,64.7
67f7ca86da527a9c8f569845,Nha Trang,Vietnam,21,21,14,3,2,13,72,72,28.5,2.5,2025-04-10 18:00:00,12.2388,109.1967,20:41 10/04/2025,450000,251
67f7ca86da527a9c8f569844,Trà Vinh,Vietnam,91,91,53,5,7,25,8,N/A,N/A,N/A,2025-04-10 20:00:00,9.9472,106.342,20:41 10/04/2025,160000,68.035
67f7ca86da527a9c8f569848,Cần Thơ,Vietnam,54,N/A,54,40,2,3,N/A,94,28,1,2025-04-10 19:00:00,10.0452,105.7469,20:41 10/04/2025,1250000,1408.9
67f7ca86da527a9c8f569849,Thanh Hoá,Vietnam,15,15,10,N/A,3,N/A,23,86.6,25.3,4,2025-04-10 20:00:00,19.807,105.776,20:41 10/04/2025,450000,149.5
67f7ca86da527a9c8f56984a,Vũng Tàu,Vietnam,23,23,18,5,7,4,2,80.5,28,5.5,2025-04-10 20:00:00,10.346,107.0843,20:41 10/04/2025,570000,141.1
67f7ca86da527a9c8f56984b,Quảng Bình,Vietnam,65,65,39,96,3,1,1,77.8,26.7,1,2025-04-10 20:00:00,17.4656,106.6222,20:41 10/04/2025,200000,155.54
67f7ca86da527a9c8f56984c,Long An,Vietnam,49,49,27,4,0,13,0,N/A,N/A,N/A,2025-04-10 20:00:00,10.5333,106.4167,20:41 10/04/2025,250000,81.95
67f7ca86da527a9c8f56984d,Bình Dương,Vietnam,45,35,45,10,0,10,0,N/A,N/A,N/A,2025-04-10 20:00:00,11.3254,106.477,20:41 10/04/2025,2600000,118.9
67f7ca87da527a9c8f56984e,Tp Hồ Chí Minh,Vietnam,10,9,10,N/A,N/A,N/A,N/A,80,28.3,7,2025-04-10 19:00:00,10.7769,106.7009,20:41 10/04/2025,9300000,2061.4
67f7ca88da527a9c8f56984f,Gia Lai,Vietnam,52,39,52,108,19,5,48,N/A,-20.2,46.1,2025-04-10 19:00:00,13.9833,108,20:41 10/04/2025,300000,260.7
67f7ca86da527a9c8f569846,Lạng Sơn,Vietnam,22,22,15,1,3,16,7,80.9,24.9,1,2025-04-10 20:00:00,21.8549,106.7615,20:41 10/04/2025,200000,79
67f7ca86da527a9c8f569847,Hà Nội,Vietnam,85,85,53,4,0,4,1,N/A,N/A,N/A,2025-04-10 20:00:00,21.0044,105.8432,20:41 10/04/2025,8500000,3358.6
67f7ca88da527a9c8f569850,Thừa Thiên Huế,Vietnam,69,69,46,6,14,5,25,85.5,26.5,1.5,2025-04-10 19:00:00,16.4667,107.5833,20:41 10/04/2025,400000,70.67
67f7ca88da527a9c8f569851,Nghệ An,Vietnam,82,82,53,56,7,2,43,78.1,28.8,2,2025-04-10 19:00:00,18.6667,105.6667,20:41 10/04/2025,350000,104.97
67f7ca88da527a9c8f569852,Ninh Bình,Vietnam,81,81,50,16,6,1,6,88,24,5.1,2025-04-10 20:00:00,20.25,105.9667,20:41 10/04/2025,200000,48.4
67f7ca88da527a9c8f569853,Sơn La,Vietnam,17,17,11,N/A,N/A,N/A,N/A,89.9,19.6,1,2025-04-09 07:00:00,21.3167,103.9167,20:41 10/04/2025,150000,324.9
67f7ca88da527a9c8f569854,Hưng Yên,Vietnam,70,70,50,2,0,12,1,N/A,N/A,N/A,2025-04-10 20:00:00,20.6464,106.0511,20:41 10/04/2025,250000,76.5
67f7ca88da527a9c8f569855,Việt Trì,Vietnam,84,84,53,23,11,19,14,91,24,5.4,2025-04-10 20:00:00,21.301,105.401,20:41 10/04/2025,300000,111.2
67f7ca88da527a9c8f569856,Thái Nguyên,Vietnam,57,42,57,1,6,N/A,3,88,24,5.1,2025-04-10 20:00:00,21.5928,105.8442,20:41 10/04/2025,350000,189.9
67f7ca88da527a9c8f569857,Quảng Ninh,Vietnam,-,117,60,4,N/A,10,1,78,26,4.1,2025-04-09 18:00:00,20.9511,107.0789,20:41 10/04/2025,650000,1119.1
67f7ca88da527a9c8f569858,Bắc Giang,Vietnam,81,81,55,0,0,6,4,N/A,N/A,N/A,2025-04-10 20:00:00,21.2732,106.1947,20:41 10/04/2025,300000,67.8
67f7ca88da527a9c8f569859,Thái Bình,Vietnam,-,57,36,1,0,7,0,N/A,N/A,N/A,2025-04-09 15:00:00,20.4467,106.3366,20:41 10/04/2025,250000,78.7
67f7ca88da527a9c8f56985a,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,20:41 10/04/2025,1200000,1285.4
67f7ca88da527a9c8f56985b,Quảng Nam,Vietnam,92,92,53,0,0,15,1,N/A,N/A,N/A,2025-04-10 20:00:00,15.5678,108.4792,20:41 10/04/2025,300000,92.8
67f7ca88da527a9c8f56985c,Bình Định,Vietnam,21,21,12,8,0,3,0,N/A,N/A,N/A,2025-04-10 20:00:00,13.7765,109.2237,20:41 10/04/2025,350000,284.3
67f7ca88da527a9c8f56985d,Khánh Hòa,Vietnam,16,6,16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 20:00:00,12.25,109.1833,20:41 10/04/2025,450000,251
67f7ca88da527a9c8f56985e,Lâm Đồng,Vietnam,70,70,51,6,0,5,0,N/A,N/A,N/A,2025-04-10 20:00:00,11.9404,108.4585,20:41 10/04/2025,300000,394.3
67f7ca88da527a9c8f56985f,Bình Phước,Vietnam,16,16,8,0,0,6,0,N/A,N/A,N/A,2025-04-10 20:00:00,11.4833,106.9167,20:41 10/04/2025,250000,167.5
67f7ca89da527a9c8f569860,Ninh Thuận,Vietnam,57,57,31,0,0,6,1,N/A,N/A,N/A,2025-04-10 20:00:00,11.5667,108.9833,20:41 10/04/2025,200000,79.2
67f7ca89da527a9c8f569861,"Møllen, Skanderborg",Denmark,21,21,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:39:06,56.0349,9.9272,20:41 10/04/2025,20000,416.6
67f7ca89da527a9c8f569862,H.C.Andersens Boulevard,Denmark,36,25,36,6.7,1.8,31.4,0.4,43,14.4,0.2,2025-04-10 13:00:00,55.6759,12.5727,20:41 10/04/2025,650000,243.6
67f7ca89da527a9c8f569863,"Udsigten, Morud",Denmark,10,10,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:39:17,55.2667,10.5167,20:41 10/04/2025,1500,324.3
67f7ca89da527a9c8f569864,"Kjærslund, Aarhus",Denmark,8,8,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:38:16,56.1567,10.2108,20:41 10/04/2025,360000,468
67f7ca89da527a9c8f569867,H.C. Ørsted Institutet,Denmark,39,N/A,N/A,1.1,1.2,38.5,N/A,43,14.4,0.2,2025-04-10 14:00:00,55.6969,12.5596,20:41 10/04/2025,650000,243.6
67f7ca89da527a9c8f569868,"Vardevej, Tarm",Denmark,12,5,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:37:59,55.9083,8.5194,20:41 10/04/2025,4000,1474
67f7ca89da527a9c8f569869,Risø,Denmark,39,N/A,13,1,1.3,38.5,N/A,35,13.5,6.4,2025-04-10 13:00:00,55.6931,12.099,20:41 10/04/2025,90000,66.2
67f7ca89da527a9c8f56986a,"Midtvej, Hobro",Denmark,14,14,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:38:24,56.6431,9.7939,20:41 10/04/2025,12000,795
67f7ca8ada527a9c8f56986b,"Østerbro, Aalborg",Denmark,17,N/A,N/A,1,N/A,17,N/A,N/A,N/A,N/A,2025-04-10 12:00:00,57.0488,9.9217,20:41 10/04/2025,220000,294.5
67f7ca8ada527a9c8f56986c,"Rådhus, Odense",Denmark,16,N/A,N/A,1,N/A,16,N/A,N/A,N/A,N/A,2025-04-10 12:00:00,55.3962,10.3883,20:41 10/04/2025,205000,324.3
67f7ca89da527a9c8f569866,"Møllebjergvej, Rudkøbing",Denmark,13,13,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:39:06,54.9404,10.7096,20:41 10/04/2025,4500,290.5
67f7ca89da527a9c8f569865,"Hedevej, Frederiks",Denmark,10,10,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:37:56,55.5667,11.4167,20:41 10/04/2025,45000,78.9
67f7ca8ada527a9c8f56986d,"Bøgehegnet, Greve Strand",Denmark,14,14,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 14:37:56,55.5833,12.3,20:41 10/04/2025,50000,64.7
67f7fb3a250bf88735347298,Quảng Bình,Vietnam,92,92,54,98,3,1,1,91.5,26.2,1,2025-04-11 00:00:00,17.4656,106.6222,00:09 11/04/2025,200000,155.54
67f7fb3a250bf88735347297,Trà Vinh,Vietnam,48,48,29,5,7,25,8,N/A,N/A,N/A,2025-04-10 23:00:00,9.9472,106.342,00:09 11/04/2025,160000,68.035
67f7fb3a250bf8873534729b,Vũng Tàu,Vietnam,21,21,14,4,1,13,3,78.6,28,0.8,2025-04-10 23:00:00,10.346,107.0843,00:09 11/04/2025,570000,141.1
67f7fb3a250bf8873534729c,Hà Nội,Vietnam,79,79,53,3,0,4,1,N/A,N/A,N/A,2025-04-10 23:00:00,21.0044,105.8432,00:09 11/04/2025,8500000,3358.6
67f7fb3a250bf8873534729d,Nha Trang,Vietnam,19,19,13,2,1,13,73,78,27,1.5,2025-04-10 22:00:00,12.2388,109.1967,00:09 11/04/2025,450000,251
67f7fb3a250bf8873534729e,Thanh Hoá,Vietnam,12,12,7,N/A,3,N/A,23,93,23.8,1,2025-04-10 23:00:00,19.807,105.776,00:09 11/04/2025,450000,149.5
67f7fb3a250bf8873534729f,Long An,Vietnam,63,63,36,4,0,13,0,N/A,N/A,N/A,2025-04-10 23:00:00,10.5333,106.4167,00:09 11/04/2025,250000,81.95
67f7fb3a250bf887353472a0,Cần Thơ,Vietnam,56,N/A,56,38,1,3,N/A,94,27,1,2025-04-10 20:00:00,10.0452,105.7469,00:09 11/04/2025,1250000,1408.9
67f7fb3b250bf887353472a1,Tp Hồ Chí Minh,Vietnam,9,6,9,N/A,N/A,N/A,N/A,76,27.7,3,2025-04-10 21:00:00,10.7769,106.7009,00:09 11/04/2025,9300000,2061.4
67f7fb3b250bf887353472a2,Gia Lai,Vietnam,49,39,49,110,17,5,44,N/A,-20.2,50.6,2025-04-10 21:00:00,13.9833,108,00:09 11/04/2025,300000,260.7
67f7fb3a250bf88735347299,Lạng Sơn,Vietnam,22,22,14,1,2,9,6,89.1,23.4,2,2025-04-10 23:00:00,21.8549,106.7615,00:09 11/04/2025,200000,79
67f7fb3a250bf8873534729a,Bình Dương,Vietnam,62,53,62,8,0,10,0,N/A,N/A,N/A,2025-04-10 23:00:00,11.3254,106.477,00:09 11/04/2025,2600000,118.9
67f7fb3b250bf887353472a4,Nghệ An,Vietnam,85,85,55,59,8,2,43,93.6,24.8,1,2025-04-10 22:00:00,18.6667,105.6667,00:09 11/04/2025,350000,104.97
67f7fb3b250bf887353472a5,Ninh Bình,Vietnam,61,61,41,16,6,1,5,88,24,5.6,2025-04-10 21:00:00,20.25,105.9667,00:09 11/04/2025,200000,48.4
67f7fb3b250bf887353472a7,Hưng Yên,Vietnam,64,64,43,2,0,14,1,N/A,N/A,N/A,2025-04-10 23:00:00,20.6464,106.0511,00:09 11/04/2025,250000,76.5
67f7fb3b250bf887353472a6,Sơn La,Vietnam,17,17,11,N/A,N/A,N/A,N/A,89.9,19.6,1,2025-04-09 07:00:00,21.3167,103.9167,00:09 11/04/2025,150000,324.9
67f7fb3c250bf887353472a8,Việt Trì,Vietnam,83,83,53,22,11,19,13,88,24,5.6,2025-04-11 00:00:00,21.301,105.401,00:09 11/04/2025,300000,111.2
67f7fb3c250bf887353472a9,Thái Nguyên,Vietnam,139,139,80,2,6,N/A,4,88,24,5.6,2025-04-10 23:00:00,21.5928,105.8442,00:09 11/04/2025,350000,189.9
67f7fb3c250bf887353472aa,Bắc Giang,Vietnam,86,86,59,0,0,5,6,N/A,N/A,N/A,2025-04-10 23:00:00,21.2732,106.1947,00:09 11/04/2025,300000,67.8
67f7fb3c250bf887353472ab,Quảng Ninh,Vietnam,-,117,60,4,N/A,10,1,78,26,4.1,2025-04-09 18:00:00,20.9511,107.0789,00:09 11/04/2025,650000,1119.1
67f7fb3c250bf887353472ac,Thái Bình,Vietnam,-,57,36,1,0,7,0,N/A,N/A,N/A,2025-04-09 15:00:00,20.4467,106.3366,00:09 11/04/2025,250000,78.7
67f7fb3c250bf887353472ad,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,00:09 11/04/2025,1200000,1285.4
67f7fb3c250bf887353472ae,Quảng Nam,Vietnam,98,98,54,1,0,15,1,N/A,N/A,N/A,2025-04-11 00:00:00,15.5678,108.4792,00:09 11/04/2025,300000,92.8
67f7fb3b250bf887353472a3,Thừa Thiên Huế,Vietnam,74,74,50,6,8,5,26,94,25,0.5,2025-04-10 23:00:00,16.4667,107.5833,00:09 11/04/2025,400000,70.67
67f7fb3c250bf887353472af,Khánh Hòa,Vietnam,15,6,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-11 00:00:00,12.25,109.1833,00:09 11/04/2025,450000,251
67f7fb3c250bf887353472b0,Bình Định,Vietnam,43,43,27,17,0,2,0,N/A,N/A,N/A,2025-04-11 00:00:00,13.7765,109.2237,00:09 11/04/2025,350000,284.3
67f7fb3c250bf887353472b1,Lâm Đồng,Vietnam,78,78,51,6,0,5,0,N/A,N/A,N/A,2025-04-10 23:00:00,11.9404,108.4585,00:09 11/04/2025,300000,394.3
67f7fb3c250bf887353472b2,Bình Phước,Vietnam,12,12,8,0,0,3,1,N/A,N/A,N/A,2025-04-10 23:00:00,11.4833,106.9167,00:09 11/04/2025,250000,167.5
67f7fb3c250bf887353472b3,Ninh Thuận,Vietnam,50,50,23,0,0,5,1,N/A,N/A,N/A,2025-04-11 00:00:00,11.5667,108.9833,00:09 11/04/2025,200000,79.2
67f7fb3d250bf887353472b4,Risø,Denmark,36,N/A,23,1.9,1.6,35.9,N/A,44,14,8.2,2025-04-10 16:00:00,55.6931,12.099,00:09 11/04/2025,90000,66.2
67f7fb3d250bf887353472b5,"Møllen, Skanderborg",Denmark,12,12,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 18:06:19,56.0349,9.9272,00:09 11/04/2025,20000,416.6
67f7fb3d250bf887353472b6,"Hedevej, Frederiks",Denmark,13,13,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 18:06:25,55.5667,11.4167,00:09 11/04/2025,45000,78.9
67f7fb3d250bf887353472b7,H.C. Ørsted Institutet,Denmark,37,N/A,N/A,1.8,1.3,36.8,N/A,58.5,14.1,0.2,2025-04-10 17:00:00,55.6969,12.5596,00:09 11/04/2025,650000,243.6
67f7fb3d250bf887353472b8,H.C.Andersens Boulevard,Denmark,53,53,52,3.4,1.9,33.5,0.6,58.5,14.1,0.2,2025-04-10 16:00:00,55.6759,12.5727,00:09 11/04/2025,650000,243.6
67f7fb3d250bf887353472bb,"Møllebjergvej, Rudkøbing",Denmark,7,7,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 18:06:54,54.9404,10.7096,00:09 11/04/2025,4500,290.5
67f7fb3d250bf887353472bc,"Kjærslund, Aarhus",Denmark,11,11,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 18:06:52,56.1567,10.2108,00:09 11/04/2025,360000,468
67f7fb3d250bf887353472bd,"Midtvej, Hobro",Denmark,12,12,9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-10 18:05:11,56.6431,9.7939,00:09 11/04/2025,12000,795
